"Date & Time","°C","°C mean","°F","°F mean","H%","H% mean","inHg","inHg mean","kPa","kPa mean","Hg 1hr delta","Hg 3hr delta","Dew Point"
"2018-07-17 15:14:33","29.3700","29.4640","84.8700","85.0349","59.4000","59.4822","29.2700","29.2707","99.1281","99.1300","0.0100","-0.0100","70.2540"
"2018-07-17 15:14:39","29.3700","29.4620","84.8700","85.0313","59.6500","59.4817","29.2800","29.2706","99.1375","99.1299","0.0100","-0.0100","70.3440"
"2018-07-17 15:14:45","29.3600","29.4600","84.8500","85.0277","59.7600","59.4839","29.2700","29.2706","99.1297","99.1299","0.0100","-0.0100","70.3636"
"2018-07-17 15:14:51","29.3700","29.4584","84.8700","85.0248","59.7100","59.4856","29.2700","29.2706","99.1297","99.1299","0.0100","-0.0100","70.3656"
"2018-07-17 15:14:57","29.3800","29.4568","84.8800","85.0220","59.6000","59.4865","29.2700","29.2705","99.1347","99.1298","0.0100","-0.0100","70.3360"
"2018-07-17 15:15:03","29.3700","29.4551","84.8700","85.0189","59.3700","59.4867","29.2700","29.2704","99.1347","99.1298","0.0100","-0.0100","70.2432"
"2018-07-17 15:15:09","29.3800","29.4529","84.8800","85.0150","59.3500","59.4847","29.2700","29.2704","99.1338","99.1298","0.0100","-0.0100","70.2460"
"2018-07-17 15:15:15","29.3800","29.4509","84.8800","85.0114","59.2200","59.4838","29.2700","29.2704","99.1317","99.1298","0.0100","-0.0100","70.1992"
"2018-07-17 15:15:21","29.3700","29.4490","84.8700","85.0079","59.1400","59.4818","29.2700","29.2703","99.1354","99.1297","0.0100","-0.0100","70.1604"
"2018-07-17 15:15:27","29.3700","29.4471","84.8700","85.0045","59.3000","59.4786","29.2700","29.2703","99.1331","99.1297","0.0100","-0.0100","70.2180"
"2018-07-17 15:15:33","29.3500","29.4450","84.8300","85.0008","59.6400","59.4768","29.2700","29.2703","99.1351","99.1297","0.0100","-0.0100","70.3004"
"2018-07-17 15:15:39","29.3500","29.4428","84.8300","84.9968","59.7600","59.4780","29.2700","29.2702","99.1325","99.1297","0.0100","-0.0100","70.3436"
"2018-07-17 15:15:45","29.3600","29.4405","84.8500","84.9927","59.7200","59.4802","29.2700","29.2701","99.1336","99.1296","0.0100","-0.0100","70.3492"
"2018-07-17 15:15:51","29.3600","29.4385","84.8500","84.9891","59.6300","59.4816","29.2700","29.2701","99.1328","99.1296","0.0100","-0.0100","70.3168"
"2018-07-17 15:15:57","29.3800","29.4366","84.8800","84.9857","59.6100","59.4820","29.2700","29.2701","99.1345","99.1296","0.0100","-0.0100","70.3396"
"2018-07-17 15:16:03","29.3800","29.4349","84.8800","84.9826","59.6100","59.4823","29.2700","29.2701","99.1311","99.1296","0.0100","-0.0100","70.3396"
"2018-07-17 15:16:09","29.4000","29.4332","84.9200","84.9795","59.4800","59.4823","29.2800","29.2701","99.1375","99.1296","0.0100","-0.0100","70.3328"
"2018-07-17 15:16:15","29.3900","29.4317","84.9000","84.9768","59.2200","59.4812","29.2700","29.2702","99.1332","99.1296","0.0100","-0.0100","70.2192"
"2018-07-17 15:16:21","29.4100","29.4303","84.9400","84.9743","59.4800","59.4772","29.2700","29.2702","99.1313","99.1296","0.0100","-0.0100","70.3528"
"2018-07-17 15:16:27","29.3900","29.4289","84.9000","84.9718","59.5800","59.4757","29.2700","29.2702","99.1325","99.1296","0.0100","-0.0100","70.3488"
"2018-07-17 15:16:33","29.4000","29.4272","84.9200","84.9687","59.4400","59.4756","29.2700","29.2702","99.1325","99.1296","0.0100","-0.0100","70.3184"
"2018-07-17 15:16:39","29.4200","29.4257","84.9600","84.9660","59.2300","59.4738","29.2700","29.2702","99.1336","99.1295","0.0100","-0.0100","70.2828"
"2018-07-17 15:16:45","29.4300","29.4244","84.9700","84.9637","59.2400","59.4700","29.2700","29.2702","99.1318","99.1296","0.0100","-0.0100","70.2964"
"2018-07-17 15:16:51","29.4400","29.4231","84.9900","84.9613","59.2500","59.4665","29.2700","29.2702","99.1339","99.1295","0.0100","-0.0100","70.3200"
"2018-07-17 15:16:57","29.4100","29.4222","84.9400","84.9597","59.0500","59.4623","29.2700","29.2702","99.1310","99.1295","0.0100","-0.0100","70.1980"
"2018-07-17 15:17:03","29.4100","29.4209","84.9400","84.9574","59.1800","59.4570","29.2700","29.2702","99.1289","99.1295","0.0100","-0.0100","70.2448"
"2018-07-17 15:17:09","29.4100","29.4195","84.9400","84.9549","59.2700","59.4530","29.2700","29.2702","99.1286","99.1295","0.0100","-0.0100","70.2772"
"2018-07-17 15:17:15","29.4100","29.4179","84.9400","84.9520","59.0600","59.4505","29.2700","29.2702","99.1270","99.1294","0.0100","-0.0100","70.2016"
"2018-07-17 15:17:21","29.4200","29.4163","84.9600","84.9491","59.0600","59.4482","29.2700","29.2702","99.1279","99.1294","0.0100","-0.0100","70.2216"
"2018-07-17 15:17:27","29.4400","29.4147","84.9900","84.9463","59.1600","59.4453","29.2700","29.2702","99.1286","99.1294","0.0100","-0.0100","70.2876"
"2018-07-17 15:17:33","29.4200","29.4133","84.9600","84.9438","58.9100","59.4440","29.2700","29.2702","99.1277","99.1293","0.0100","-0.0100","70.1676"
"2018-07-17 15:17:39","29.3900","29.4117","84.9000","84.9410","58.7700","59.4397","29.2700","29.2702","99.1282","99.1293","0.0100","-0.0100","70.0572"
"2018-07-17 15:17:45","29.3600","29.4099","84.8500","84.9377","59.2100","59.4336","29.2700","29.2702","99.1284","99.1292","0.0100","-0.0100","70.1656"
"2018-07-17 15:17:51","29.3600","29.4078","84.8500","84.9339","59.3000","59.4322","29.2700","29.2702","99.1284","99.1292","0.0100","-0.0100","70.1980"
"2018-07-17 15:17:57","29.3500","29.4056","84.8300","84.9300","59.4100","59.4318","29.2700","29.2702","99.1314","99.1292","0.0100","-0.0100","70.2176"
"2018-07-17 15:18:03","29.3400","29.4034","84.8100","84.9260","59.1300","59.4329","29.2700","29.2702","99.1281","99.1292","0.0100","-0.0100","70.0968"
"2018-07-17 15:18:09","29.3300","29.4011","84.7900","84.9218","59.0900","59.4309","29.2700","29.2702","99.1300","99.1292","0.0100","-0.0100","70.0624"
"2018-07-17 15:18:15","29.3300","29.3990","84.7900","84.9180","59.2500","59.4306","29.2700","29.2702","99.1311","99.1292","0.0100","-0.0100","70.1200"
"2018-07-17 15:18:21","29.3300","29.3973","84.7900","84.9149","59.3300","59.4319","29.2700","29.2702","99.1299","99.1292","0.0100","-0.0100","70.1488"
"2018-07-17 15:18:27","29.3000","29.3961","84.7400","84.9127","59.4700","59.4346","29.2700","29.2702","99.1285","99.1292","0.0200","-0.0100","70.1492"
"2018-07-17 15:18:33","29.3000","29.3948","84.7400","84.9104","59.3900","59.4363","29.2700","29.2702","99.1299","99.1292","0.0200","-0.0100","70.1204"
"2018-07-17 15:18:39","29.3100","29.3935","84.7600","84.9081","59.1900","59.4359","29.2700","29.2702","99.1293","99.1292","0.0200","-0.0100","70.0684"
"2018-07-17 15:18:45","29.3300","29.3922","84.7900","84.9058","59.2600","59.4325","29.2700","29.2702","99.1286","99.1292","0.0200","-0.0100","70.1236"
"2018-07-17 15:18:51","29.3200","29.3910","84.7800","84.9036","59.0200","59.4295","29.2700","29.2702","99.1270","99.1291","0.0200","-0.0100","70.0272"
"2018-07-17 15:18:57","29.3400","29.3895","84.8100","84.9009","59.1100","59.4254","29.2700","29.2702","99.1274","99.1291","0.0200","-0.0100","70.0896"
"2018-07-17 15:19:03","29.3500","29.3882","84.8300","84.8985","59.1200","59.4225","29.2700","29.2702","99.1259","99.1291","0.0200","-0.0100","70.1132"
"2018-07-17 15:19:09","29.3700","29.3868","84.8700","84.8960","59.2600","59.4195","29.2700","29.2702","99.1305","99.1291","0.0200","-0.0100","70.2036"
"2018-07-17 15:19:15","29.3700","29.3857","84.8700","84.8941","58.9900","59.4171","29.2700","29.2702","99.1277","99.1291","0.0200","-0.0100","70.1064"
"2018-07-17 15:19:21","29.3300","29.3845","84.7900","84.8920","58.9800","59.4125","29.2700","29.2702","99.1257","99.1291","0.0200","-0.0100","70.0228"
"2018-07-17 15:19:27","29.3100","29.3829","84.7600","84.8891","58.7400","59.4073","29.2700","29.2702","99.1282","99.1291","0.0200","-0.0100","69.9064"
"2018-07-17 15:19:33","29.2700","29.3810","84.6900","84.8857","58.8500","59.3990","29.2700","29.2702","99.1269","99.1291","0.0200","-0.0100","69.8760"
"2018-07-17 15:19:39","29.3000","29.3787","84.7400","84.8816","59.3100","59.3920","29.2700","29.2702","99.1298","99.1292","0.0200","-0.0100","70.0916"
"2018-07-17 15:19:45","29.3000","29.3770","84.7400","84.8785","59.4800","59.3926","29.2700","29.2702","99.1302","99.1292","0.0200","-0.0100","70.1528"
"2018-07-17 15:19:51","29.2800","29.3755","84.7000","84.8758","59.8400","59.3938","29.2700","29.2702","99.1290","99.1292","0.0200","-0.0100","70.2424"
"2018-07-17 15:19:57","29.2900","29.3739","84.7200","84.8729","59.2500","59.3980","29.2700","29.2702","99.1319","99.1292","0.0200","-0.0100","70.0500"
"2018-07-17 15:20:03","29.2900","29.3725","84.7200","84.8704","59.1000","59.3972","29.2700","29.2702","99.1335","99.1293","0.0200","-0.0100","69.9960"
"2018-07-17 15:20:09","29.3000","29.3711","84.7400","84.8679","58.8000","59.3967","29.2700","29.2702","99.1330","99.1294","0.0200","-0.0100","69.9080"
"2018-07-17 15:20:15","29.2900","29.3699","84.7200","84.8657","58.8600","59.3897","29.2700","29.2702","99.1329","99.1294","0.0200","-0.0100","69.9096"
"2018-07-17 15:20:21","29.3000","29.3688","84.7400","84.8637","58.9200","59.3818","29.2700","29.2702","99.1363","99.1295","0.0200","-0.0100","69.9512"
"2018-07-17 15:20:27","29.2900","29.3677","84.7200","84.8617","58.8000","59.3744","29.2700","29.2702","99.1319","99.1297","0.0200","-0.0100","69.8880"
"2018-07-17 15:20:33","29.3100","29.3663","84.7600","84.8592","59.1000","59.3660","29.2700","29.2702","99.1331","99.1297","0.0200","-0.0100","70.0360"
"2018-07-17 15:20:39","29.3300","29.3652","84.7900","84.8572","59.0900","59.3627","29.2800","29.2702","99.1366","99.1298","0.0200","-0.0100","70.0624"
"2018-07-17 15:20:45","29.2900","29.3642","84.7200","84.8554","58.6700","59.3591","29.2700","29.2703","99.1345","99.1299","0.0200","-0.0100","69.8412"
"2018-07-17 15:20:51","29.3000","29.3628","84.7400","84.8529","58.8200","59.3505","29.2700","29.2703","99.1333","99.1300","0.0200","-0.0100","69.9152"
"2018-07-17 15:20:57","29.2900","29.3615","84.7200","84.8506","58.8000","59.3457","29.2700","29.2703","99.1359","99.1301","0.0200","-0.0100","69.8880"
"2018-07-17 15:21:03","29.2900","29.3604","84.7200","84.8486","58.9700","59.3396","29.2700","29.2703","99.1308","99.1302","0.0200","-0.0100","69.9492"
"2018-07-17 15:21:09","29.3000","29.3594","84.7400","84.8468","59.0800","59.3327","29.2700","29.2703","99.1343","99.1302","0.0200","-0.0100","70.0088"
"2018-07-17 15:21:15","29.2800","29.3584","84.7000","84.8450","58.6900","59.3282","29.2700","29.2703","99.1325","99.1303","0.0200","-0.0100","69.8284"
"2018-07-17 15:21:21","29.2800","29.3572","84.7000","84.8428","58.6400","59.3198","29.2700","29.2703","99.1351","99.1304","0.0200","-0.0100","69.8104"
"2018-07-17 15:21:27","29.2800","29.3559","84.7000","84.8404","58.9200","59.3107","29.2700","29.2703","99.1317","99.1305","0.0200","-0.0100","69.9112"
"2018-07-17 15:21:33","29.2700","29.3549","84.6900","84.8386","58.9200","59.3061","29.2700","29.2703","99.1337","99.1306","0.0200","-0.0100","69.9012"
"2018-07-17 15:21:39","29.2600","29.3537","84.6700","84.8365","58.8200","59.3002","29.2700","29.2703","99.1311","99.1308","0.0200","-0.0100","69.8452"
"2018-07-17 15:21:45","29.2600","29.3523","84.6700","84.8340","58.8800","59.2937","29.2700","29.2703","99.1348","99.1308","0.0200","-0.0100","69.8668"
"2018-07-17 15:21:51","29.2600","29.3511","84.6700","84.8319","58.8900","59.2890","29.2700","29.2703","99.1357","99.1309","0.0200","-0.0100","69.8704"
"2018-07-17 15:21:57","29.2700","29.3500","84.6900","84.8299","58.9700","59.2836","29.2700","29.2703","99.1339","99.1311","0.0200","-0.0100","69.9192"
"2018-07-17 15:22:03","29.2600","29.3489","84.6700","84.8280","58.5300","59.2764","29.2700","29.2703","99.1348","99.1311","0.0200","-0.0100","69.7408"
"2018-07-17 15:22:09","29.2200","29.3479","84.6000","84.8262","58.6100","59.2683","29.2700","29.2703","99.1340","99.1312","0.0200","-0.0100","69.6996"
"2018-07-17 15:22:15","29.2100","29.3464","84.5800","84.8235","59.0200","59.2600","29.2700","29.2703","99.1361","99.1313","0.0200","-0.0100","69.8272"
"2018-07-17 15:22:21","29.2400","29.3449","84.6300","84.8208","59.0400","59.2545","29.2700","29.2703","99.1356","99.1313","0.0200","-0.0100","69.8844"
"2018-07-17 15:22:27","29.2600","29.3435","84.6700","84.8183","59.3300","59.2489","29.2700","29.2703","99.1356","99.1314","0.0200","-0.0100","70.0288"
"2018-07-17 15:22:33","29.2600","29.3422","84.6700","84.8160","58.9300","59.2472","29.2700","29.2703","99.1357","99.1315","0.0200","-0.0100","69.8848"
"2018-07-17 15:22:39","29.2600","29.3407","84.6700","84.8133","59.0800","59.2411","29.2800","29.2703","99.1392","99.1316","0.0200","-0.0100","69.9388"
"2018-07-17 15:22:45","29.2700","29.3391","84.6900","84.8104","59.4200","59.2369","29.2700","29.2704","99.1364","99.1317","0.0200","-0.0100","70.0812"
"2018-07-17 15:22:51","29.2700","29.3377","84.6900","84.8079","59.0300","59.2388","29.2700","29.2704","99.1350","99.1318","0.0200","-0.0100","69.9408"
"2018-07-17 15:22:57","29.2700","29.3364","84.6900","84.8056","59.1900","59.2360","29.2700","29.2704","99.1359","99.1318","0.0200","-0.0100","69.9984"
"2018-07-17 15:23:03","29.2700","29.3354","84.6900","84.8038","59.1000","59.2358","29.2700","29.2704","99.1365","99.1319","0.0200","-0.0100","69.9660"
"2018-07-17 15:23:09","29.2700","29.3349","84.6900","84.8029","58.8900","59.2330","29.2700","29.2704","99.1365","99.1320","0.0200","-0.0100","69.8904"
"2018-07-17 15:23:15","29.2700","29.3343","84.6900","84.8019","58.8400","59.2269","29.2800","29.2704","99.1380","99.1320","0.0200","-0.0100","69.8724"
"2018-07-17 15:23:21","29.2800","29.3335","84.7000","84.8005","58.8100","59.2174","29.2700","29.2705","99.1345","99.1321","0.0200","-0.0100","69.8716"
"2018-07-17 15:23:28","29.3000","29.3328","84.7400","84.7992","58.7100","59.2095","29.2800","29.2705","99.1382","99.1321","0.0200","-0.0100","69.8756"
"2018-07-17 15:23:34","29.3100","29.3325","84.7600","84.7987","58.8500","59.2007","29.2800","29.2706","99.1390","99.1322","0.0200","-0.0100","69.9460"
"2018-07-17 15:23:40","29.3000","29.3324","84.7400","84.7985","58.6100","59.1921","29.2800","29.2707","99.1400","99.1323","0.0200","-0.0100","69.8396"
"2018-07-17 15:23:46","29.3000","29.3321","84.7400","84.7980","58.6600","59.1830","29.2800","29.2708","99.1389","99.1324","0.0200","-0.0100","69.8576"
"2018-07-17 15:23:52","29.3000","29.3316","84.7400","84.7971","58.9800","59.1729","29.2800","29.2709","99.1384","99.1324","0.0200","-0.0100","69.9728"
"2018-07-17 15:23:58","29.3200","29.3311","84.7800","84.7962","59.2400","59.1657","29.2800","29.2710","99.1407","99.1325","0.0200","-0.0100","70.1064"
"2018-07-17 15:24:04","29.3300","29.3305","84.7900","84.7952","59.1700","59.1609","29.2800","29.2711","99.1401","99.1326","0.0200","-0.0100","70.0912"
"2018-07-17 15:24:10","29.3300","29.3300","84.7900","84.7943","59.1700","59.1570","29.2800","29.2712","99.1388","99.1327","0.0200","-0.0100","70.0912"
"2018-07-17 15:24:16","29.3400","29.3295","84.8100","84.7934","58.7500","59.1533","29.2800","29.2713","99.1367","99.1328","0.0200","-0.0100","69.9600"
"2018-07-17 15:24:22","29.3400","29.3290","84.8100","84.7925","58.7100","59.1447","29.2800","29.2714","99.1407","99.1328","0.0200","-0.0100","69.9456"
"2018-07-17 15:24:28","29.3200","29.3285","84.7800","84.7916","58.7000","59.1354","29.2800","29.2715","99.1396","99.1329","0.0200","-0.0100","69.9120"
"2018-07-17 15:24:34","29.3200","29.3280","84.7800","84.7907","58.8500","59.1294","29.2800","29.2716","99.1390","99.1330","0.0200","-0.0100","69.9660"
"2018-07-17 15:24:40","29.3100","29.3275","84.7600","84.7898","58.9600","59.1239","29.2800","29.2717","99.1375","99.1331","0.0200","-0.0100","69.9856"
"2018-07-17 15:24:46","29.3300","29.3269","84.7900","84.7887","59.0600","59.1170","29.2800","29.2717","99.1378","99.1331","0.0200","-0.0100","70.0516"
"2018-07-17 15:24:52","29.3400","29.3266","84.8100","84.7881","58.7400","59.1100","29.2800","29.2718","99.1399","99.1331","0.0200","-0.0100","69.9564"
"2018-07-17 15:24:58","29.3400","29.3263","84.8100","84.7875","58.5000","59.1003","29.2800","29.2719","99.1409","99.1332","0.0200","-0.0100","69.8700"
"2018-07-17 15:25:04","29.3300","29.3259","84.7900","84.7868","58.5200","59.0893","29.2800","29.2720","99.1402","99.1333","0.0200","-0.0100","69.8572"
"2018-07-17 15:25:10","29.3300","29.3255","84.7900","84.7860","58.7000","59.0808","29.2800","29.2721","99.1423","99.1334","0.0200","-0.0100","69.9220"
"2018-07-17 15:25:16","29.3200","29.3250","84.7800","84.7851","58.9500","59.0743","29.2800","29.2722","99.1413","99.1335","0.0200","-0.0100","70.0020"
"2018-07-17 15:25:22","29.3100","29.3244","84.7600","84.7841","59.1000","59.0716","29.2800","29.2723","99.1424","99.1335","0.0200","-0.0100","70.0360"
"2018-07-17 15:25:28","29.3100","29.3238","84.7600","84.7830","58.9700","59.0712","29.2800","29.2724","99.1401","99.1336","0.0200","-0.0100","69.9892"
"2018-07-17 15:25:34","29.3200","29.3232","84.7800","84.7819","58.8100","59.0679","29.2800","29.2725","99.1414","99.1337","0.0200","-0.0100","69.9516"
"2018-07-17 15:25:40","29.3100","29.3229","84.7600","84.7814","58.4700","59.0596","29.2800","29.2726","99.1419","99.1337","0.0200","-0.0100","69.8092"
"2018-07-17 15:25:46","29.3000","29.3225","84.7400","84.7807","58.7300","59.0467","29.2800","29.2727","99.1475","99.1338","0.0200","-0.0100","69.8828"
"2018-07-17 15:25:52","29.3200","29.3219","84.7800","84.7796","58.9800","59.0368","29.2800","29.2728","99.1436","99.1340","0.0200","-0.0100","70.0128"
"2018-07-17 15:25:58","29.3300","29.3215","84.7900","84.7789","58.9300","59.0303","29.2800","29.2729","99.1456","99.1341","0.0200","-0.0100","70.0048"
"2018-07-17 15:26:04","29.3400","29.3210","84.8100","84.7780","58.9000","59.0235","29.2800","29.2730","99.1413","99.1342","0.0200","-0.0100","70.0140"
"2018-07-17 15:26:10","29.3600","29.3206","84.8500","84.7773","58.6800","59.0164","29.2800","29.2731","99.1454","99.1343","0.0200","-0.0100","69.9748"
"2018-07-17 15:26:16","29.3500","29.3202","84.8300","84.7766","58.9800","59.0084","29.2800","29.2731","99.1444","99.1344","0.0200","-0.0100","70.0628"
"2018-07-17 15:26:22","29.3600","29.3198","84.8500","84.7759","58.7300","59.0060","29.2800","29.2732","99.1422","99.1345","0.0200","-0.0100","69.9928"
"2018-07-17 15:26:28","29.3400","29.3193","84.8100","84.7750","58.9900","58.9985","29.2800","29.2733","99.1443","99.1346","0.0200","-0.0100","70.0464"
"2018-07-17 15:26:34","29.3400","29.3188","84.8100","84.7741","58.7000","58.9926","29.2800","29.2734","99.1449","99.1347","0.0200","-0.0100","69.9420"
"2018-07-17 15:26:40","29.2900","29.3182","84.7200","84.7730","58.3700","58.9852","29.2800","29.2735","99.1436","99.1348","0.0200","-0.0100","69.7332"
"2018-07-17 15:26:46","29.2700","29.3169","84.6900","84.7706","58.3800","58.9766","29.2800","29.2736","99.1405","99.1349","0.0200","-0.0100","69.7068"
"2018-07-17 15:26:52","29.2500","29.3153","84.6500","84.7678","58.4700","58.9680","29.2800","29.2737","99.1448","99.1350","0.0200","-0.0100","69.6992"
"2018-07-17 15:26:58","29.2600","29.3134","84.6700","84.7644","58.7000","58.9602","29.2800","29.2738","99.1437","99.1351","0.0200","-0.0100","69.8020"
"2018-07-17 15:27:04","29.2700","29.3119","84.6900","84.7617","58.7600","58.9567","29.2800","29.2739","99.1448","99.1353","0.0200","-0.0100","69.8436"
"2018-07-17 15:27:10","29.2600","29.3105","84.6700","84.7592","58.4800","58.9525","29.2800","29.2740","99.1441","99.1354","0.0200","-0.0100","69.7228"
"2018-07-17 15:27:16","29.2700","29.3090","84.6900","84.7565","58.6900","58.9446","29.2800","29.2741","99.1438","99.1356","0.0200","-0.0100","69.8184"
"2018-07-17 15:27:22","29.2800","29.3076","84.7000","84.7540","58.9100","58.9409","29.2800","29.2742","99.1451","99.1357","0.0200","-0.0100","69.9076"
"2018-07-17 15:27:28","29.2800","29.3062","84.7000","84.7514","58.9800","58.9394","29.2800","29.2743","99.1441","99.1359","0.0200","-0.0100","69.9328"
"2018-07-17 15:27:34","29.2800","29.3046","84.7000","84.7485","59.0200","58.9376","29.2800","29.2744","99.1430","99.1361","0.0200","-0.0100","69.9472"
"2018-07-17 15:27:40","29.2900","29.3032","84.7200","84.7459","58.8600","58.9387","29.2800","29.2745","99.1448","99.1362","0.0200","-0.0100","69.9096"
"2018-07-17 15:27:46","29.2900","29.3022","84.7200","84.7441","58.6200","58.9396","29.2800","29.2746","99.1421","99.1364","0.0200","-0.0100","69.8232"
"2018-07-17 15:27:52","29.2700","29.3015","84.6900","84.7428","58.3700","58.9337","29.2800","29.2747","99.1416","99.1365","0.0200","-0.0100","69.7032"
"2018-07-17 15:27:58","29.2800","29.3006","84.7000","84.7412","58.5400","58.9244","29.2800","29.2748","99.1407","99.1367","0.0200","-0.0100","69.7744"
"2018-07-17 15:28:04","29.2600","29.2999","84.6700","84.7399","58.3500","58.9157","29.2800","29.2749","99.1388","99.1368","0.0200","-0.0100","69.6760"
"2018-07-17 15:28:10","29.2400","29.2991","84.6300","84.7385","58.4400","58.9079","29.2800","29.2750","99.1377","99.1369","0.0200","-0.0100","69.6684"
"2018-07-17 15:28:16","29.2400","29.2982","84.6300","84.7369","58.6400","58.9014","29.2800","29.2751","99.1400","99.1369","0.0200","-0.0100","69.7404"
"2018-07-17 15:28:22","29.2300","29.2973","84.6100","84.7353","58.3700","58.8953","29.2800","29.2752","99.1403","99.1370","0.0200","-0.0100","69.6232"
"2018-07-17 15:28:28","29.2000","29.2963","84.5600","84.7335","58.6300","58.8857","29.2800","29.2753","99.1425","99.1371","0.0200","-0.0100","69.6668"
"2018-07-17 15:28:34","29.2300","29.2953","84.6100","84.7317","58.8100","58.8773","29.2800","29.2754","99.1390","99.1373","0.0200","-0.0100","69.7816"
"2018-07-17 15:28:40","29.2500","29.2946","84.6500","84.7304","59.3600","58.8715","29.2800","29.2755","99.1381","99.1374","0.0200","-0.0100","70.0196"
"2018-07-17 15:28:46","29.2400","29.2940","84.6300","84.7293","59.3500","58.8732","29.2800","29.2756","99.1377","99.1375","0.0200","-0.0100","69.9960"
"2018-07-17 15:28:52","29.2300","29.2931","84.6100","84.7277","59.3800","58.8741","29.2800","29.2757","99.1375","99.1375","0.0200","-0.0100","69.9868"
"2018-07-17 15:28:58","29.2300","29.2922","84.6100","84.7260","58.9900","58.8777","29.2700","29.2758","99.1351","99.1376","0.0200","-0.0100","69.8464"
"2018-07-17 15:29:04","29.2400","29.2911","84.6300","84.7240","59.1400","58.8765","29.2700","29.2758","99.1340","99.1377","0.0200","-0.0100","69.9204"
"2018-07-17 15:29:10","29.2100","29.2900","84.5800","84.7220","58.6600","58.8767","29.2700","29.2758","99.1356","99.1378","0.0200","-0.0100","69.6976"
"2018-07-17 15:29:16","29.2200","29.2884","84.6000","84.7191","58.5600","58.8707","29.2700","29.2758","99.1317","99.1379","0.0200","-0.0100","69.6816"
"2018-07-17 15:29:22","29.2300","29.2869","84.6100","84.7164","58.8300","58.8664","29.2700","29.2758","99.1321","99.1379","0.0200","-0.0100","69.7888"
"2018-07-17 15:29:28","29.2500","29.2859","84.6500","84.7146","59.1400","58.8649","29.2700","29.2758","99.1284","99.1380","0.0200","-0.0100","69.9404"
"2018-07-17 15:29:34","29.2600","29.2853","84.6700","84.7135","58.7700","58.8689","29.2700","29.2758","99.1251","99.1380","0.0200","-0.0100","69.8272"
"2018-07-17 15:29:40","29.2500","29.2852","84.6500","84.7133","58.8100","58.8681","29.2700","29.2758","99.1267","99.1379","0.0200","-0.0100","69.8216"
"2018-07-17 15:29:46","29.2800","29.2847","84.7000","84.7124","59.0000","58.8631","29.2700","29.2758","99.1260","99.1379","0.0200","-0.0100","69.9400"
"2018-07-17 15:29:52","29.2900","29.2845","84.7200","84.7120","59.0900","58.8583","29.2700","29.2758","99.1232","99.1379","0.0200","-0.0100","69.9924"
"2018-07-17 15:29:58","29.2400","29.2846","84.6300","84.7122","58.4900","58.8508","29.2700","29.2758","99.1244","99.1378","0.0200","-0.0100","69.6864"
"2018-07-17 15:30:04","29.2400","29.2841","84.6300","84.7113","58.5600","58.8432","29.2700","29.2758","99.1241","99.1377","0.0200","-0.0100","69.7116"
"2018-07-17 15:30:10","29.2400","29.2836","84.6300","84.7104","58.6600","58.8378","29.2700","29.2758","99.1226","99.1376","0.0200","-0.0100","69.7476"
"2018-07-17 15:30:16","29.2400","29.2830","84.6300","84.7093","58.9500","58.8364","29.2700","29.2758","99.1210","99.1375","0.0200","-0.0100","69.8520"
"2018-07-17 15:30:22","29.2000","29.2825","84.5600","84.7084","58.6700","58.8373","29.2700","29.2758","99.1203","99.1374","0.0200","-0.0100","69.6812"
"2018-07-17 15:30:28","29.2000","29.2815","84.5600","84.7066","59.0200","58.8348","29.2700","29.2758","99.1181","99.1373","0.0200","-0.0100","69.8072"
"2018-07-17 15:30:34","29.1900","29.2806","84.5400","84.7050","59.3800","58.8370","29.2700","29.2758","99.1133","99.1371","0.0200","-0.0100","69.9168"
"2018-07-17 15:30:40","29.2100","29.2794","84.5800","84.7028","59.2300","58.8398","29.2700","29.2758","99.1153","99.1369","0.0200","-0.0100","69.9028"
"2018-07-17 15:30:46","29.2200","29.2782","84.6000","84.7007","59.4000","58.8412","29.2700","29.2757","99.1154","99.1367","0.0200","-0.0100","69.9840"
"2018-07-17 15:30:52","29.2300","29.2775","84.6100","84.6995","59.0700","58.8485","29.2700","29.2757","99.1123","99.1365","0.0200","-0.0100","69.8752"
"2018-07-17 15:30:58","29.2200","29.2768","84.6000","84.6982","58.7200","58.8510","29.2700","29.2757","99.1129","99.1363","0.0200","-0.0100","69.7392"
"2018-07-17 15:31:04","29.2200","29.2761","84.6000","84.6970","58.5300","58.8502","29.2700","29.2757","99.1097","99.1361","0.0200","-0.0100","69.6708"
"2018-07-17 15:31:10","29.2200","29.2754","84.6000","84.6958","58.5800","58.8458","29.2700","29.2757","99.1106","99.1359","0.0200","-0.0100","69.6888"
"2018-07-17 15:31:16","29.2200","29.2746","84.6000","84.6944","58.3800","58.8408","29.2700","29.2757","99.1093","99.1356","0.0200","-0.0100","69.6168"
"2018-07-17 15:31:22","29.1900","29.2740","84.5400","84.6934","58.7200","58.8377","29.2700","29.2757","99.1096","99.1354","0.0200","-0.0100","69.6792"
"2018-07-17 15:31:28","29.1700","29.2731","84.5100","84.6918","58.9900","58.8385","29.2700","29.2757","99.1085","99.1351","0.0200","-0.0100","69.7464"
"2018-07-17 15:31:34","29.1600","29.2720","84.4900","84.6899","58.7600","58.8392","29.2700","29.2757","99.1034","99.1349","0.0200","-0.0100","69.6436"
